2014-09-07 07:37:01,2.69,2014-09-07 07:37:01,0.00,2014-09-07 07:37:01,0.00,2014-09-07 07:37:01,0.00,2014-09-07 07:37:01,0.00,2014-09-07 07:37:01,0.01
2014-09-07 07:37:02,2.76,2014-09-07 07:37:02,0.00,2014-09-07 07:37:02,0.00,2014-09-07 07:37:02,0.00,2014-09-07 07:37:02,0.00,2014-09-07 07:37:02,0.01
2014-09-07 07:37:03,2.77,2014-09-07 07:37:03,0.00,2014-09-07 07:37:03,0.00,2014-09-07 07:37:03,0.00,2014-09-07 07:37:03,0.00,2014-09-07 07:37:03,0.01
2014-09-07 07:37:04,2.77,2014-09-07 07:37:04,0.00,2014-09-07 07:37:04,0.00,2014-09-07 07:37:04,0.00,2014-09-07 07:37:04,0.00,2014-09-07 07:37:04,0.01
2014-09-07 07:37:05,2.77,2014-09-07 07:37:05,0.00,2014-09-07 07:37:05,0.00,2014-09-07 07:37:05,0.00,2014-09-07 07:37:05,0.00,2014-09-07 07:37:05,0.02
2014-09-07 07:37:06,2.77,2014-09-07 07:37:06,0.00,2014-09-07 07:37:06,0.00,2014-09-07 07:37:06,0.00,2014-09-07 07:37:06,0.00,2014-09-07 07:37:06,0.17
2014-09-07 07:37:07,2.77,2014-09-07 07:37:07,0.00,2014-09-07 07:37:07,0.00,2014-09-07 07:37:07,0.00,2014-09-07 07:37:07,0.00,2014-09-07 07:37:07,0.18
2014-09-07 07:37:08,2.77,2014-09-07 07:37:08,0.00,2014-09-07 07:37:08,0.00,2014-09-07 07:37:08,0.00,2014-09-07 07:37:08,0.00,2014-09-07 07:37:08,0.18
2014-09-07 07:37:09,2.77,2014-09-07 07:37:09,0.00,2014-09-07 07:37:09,0.00,2014-09-07 07:37:09,0.00,2014-09-07 07:37:09,0.00,2014-09-07 07:37:09,0.20
2014-09-07 07:37:10,2.77,2014-09-07 07:37:10,0.00,2014-09-07 07:37:10,0.00,2014-09-07 07:37:10,0.00,2014-09-07 07:37:10,0.00,2014-09-07 07:37:10,0.19
2014-09-07 07:37:11,2.77,2014-09-07 07:37:11,0.00,2014-09-07 07:37:11,0.00,2014-09-07 07:37:11,0.00,2014-09-07 07:37:11,0.00,2014-09-07 07:37:11,0.21
2014-09-07 07:37:12,2.77,2014-09-07 07:37:12,0.00,2014-09-07 07:37:12,0.00,2014-09-07 07:37:12,0.00,2014-09-07 07:37:12,0.00,2014-09-07 07:37:12,0.23
2014-09-07 07:37:13,2.77,2014-09-07 07:37:13,0.00,2014-09-07 07:37:13,0.00,2014-09-07 07:37:13,0.00,2014-09-07 07:37:13,0.00,2014-09-07 07:37:13,0.20
2014-09-07 07:37:14,2.77,2014-09-07 07:37:14,0.00,2014-09-07 07:37:14,0.00,2014-09-07 07:37:14,0.00,2014-09-07 07:37:14,0.00,2014-09-07 07:37:14,0.17
2014-09-07 07:37:15,2.77,2014-09-07 07:37:15,0.00,2014-09-07 07:37:15,0.00,2014-09-07 07:37:15,0.00,2014-09-07 07:37:15,0.00,2014-09-07 07:37:15,0.16
2014-09-07 07:37:16,2.77,2014-09-07 07:37:16,0.00,2014-09-07 07:37:16,0.00,2014-09-07 07:37:16,0.00,2014-09-07 07:37:16,0.00,2014-09-07 07:37:16,0.24
2014-09-07 07:37:17,2.77,2014-09-07 07:37:17,0.00,2014-09-07 07:37:17,0.00,2014-09-07 07:37:17,0.00,2014-09-07 07:37:17,0.00,2014-09-07 07:37:17,0.19
2014-09-07 07:37:18,2.77,2014-09-07 07:37:18,0.00,2014-09-07 07:37:18,0.00,2014-09-07 07:37:18,0.00,2014-09-07 07:37:18,0.00,2014-09-07 07:37:18,0.18
2014-09-07 07:37:19,2.77,2014-09-07 07:37:19,0.00,2014-09-07 07:37:19,0.00,2014-09-07 07:37:19,0.00,2014-09-07 07:37:19,0.00,2014-09-07 07:37:19,0.26
2014-09-07 07:37:20,2.77,2014-09-07 07:37:20,0.00,2014-09-07 07:37:20,0.00,2014-09-07 07:37:20,0.00,2014-09-07 07:37:20,0.00,2014-09-07 07:37:20,0.27
2014-09-07 07:37:21,2.77,2014-09-07 07:37:21,0.00,2014-09-07 07:37:21,0.00,2014-09-07 07:37:21,0.00,2014-09-07 07:37:21,0.00,2014-09-07 07:37:21,0.18
2014-09-07 07:37:22,2.77,2014-09-07 07:37:22,0.00,2014-09-07 07:37:22,0.00,2014-09-07 07:37:22,0.00,2014-09-07 07:37:22,0.00,2014-09-07 07:37:22,0.22
2014-09-07 07:37:23,2.77,2014-09-07 07:37:23,0.00,2014-09-07 07:37:23,0.00,2014-09-07 07:37:23,0.00,2014-09-07 07:37:23,0.00,2014-09-07 07:37:23,0.25
2014-09-07 07:37:24,2.77,2014-09-07 07:37:24,0.00,2014-09-07 07:37:24,0.00,2014-09-07 07:37:24,0.00,2014-09-07 07:37:24,0.00,2014-09-07 07:37:24,0.20
2014-09-07 07:37:25,2.77,2014-09-07 07:37:25,0.00,2014-09-07 07:37:25,0.00,2014-09-07 07:37:25,0.00,2014-09-07 07:37:25,0.00,2014-09-07 07:37:25,0.30
2014-09-07 07:37:26,2.77,2014-09-07 07:37:26,0.00,2014-09-07 07:37:26,0.00,2014-09-07 07:37:26,0.00,2014-09-07 07:37:26,0.00,2014-09-07 07:37:26,0.33
2014-09-07 07:37:27,2.77,2014-09-07 07:37:27,0.00,2014-09-07 07:37:27,0.00,2014-09-07 07:37:27,0.00,2014-09-07 07:37:27,0.00,2014-09-07 07:37:27,0.34
2014-09-07 07:37:28,2.77,2014-09-07 07:37:28,0.00,2014-09-07 07:37:28,0.00,2014-09-07 07:37:28,0.00,2014-09-07 07:37:28,0.00,2014-09-07 07:37:28,0.35
2014-09-07 07:37:29,2.77,2014-09-07 07:37:29,0.00,2014-09-07 07:37:29,0.00,2014-09-07 07:37:29,0.00,2014-09-07 07:37:29,0.00,2014-09-07 07:37:29,0.35
2014-09-07 07:37:30,2.77,2014-09-07 07:37:30,0.00,2014-09-07 07:37:30,0.00,2014-09-07 07:37:30,0.00,2014-09-07 07:37:30,0.00,2014-09-07 07:37:30,0.35
2014-09-07 07:37:31,2.77,2014-09-07 07:37:31,0.00,2014-09-07 07:37:31,0.00,2014-09-07 07:37:31,0.00,2014-09-07 07:37:31,0.00,2014-09-07 07:37:31,0.38
2014-09-07 07:37:32,2.77,2014-09-07 07:37:32,0.00,2014-09-07 07:37:32,0.00,2014-09-07 07:37:32,0.00,2014-09-07 07:37:32,0.00,2014-09-07 07:37:32,0.40
2014-09-07 07:37:33,2.77,2014-09-07 07:37:33,0.00,2014-09-07 07:37:33,0.00,2014-09-07 07:37:33,0.00,2014-09-07 07:37:33,0.00,2014-09-07 07:37:33,0.41
2014-09-07 07:37:34,2.77,2014-09-07 07:37:34,0.00,2014-09-07 07:37:34,0.00,2014-09-07 07:37:34,0.00,2014-09-07 07:37:34,0.00,2014-09-07 07:37:34,0.43
2014-09-07 07:37:35,2.77,2014-09-07 07:37:35,0.00,2014-09-07 07:37:35,0.00,2014-09-07 07:37:35,0.00,2014-09-07 07:37:35,0.00,2014-09-07 07:37:35,0.43
2014-09-07 07:37:36,2.77,2014-09-07 07:37:36,0.00,2014-09-07 07:37:36,0.00,2014-09-07 07:37:36,0.00,2014-09-07 07:37:36,0.00,2014-09-07 07:37:36,0.43
2014-09-07 07:37:37,2.77,2014-09-07 07:37:37,0.00,2014-09-07 07:37:37,0.00,2014-09-07 07:37:37,0.00,2014-09-07 07:37:37,0.00,2014-09-07 07:37:37,0.43
2014-09-07 07:37:38,2.77,2014-09-07 07:37:38,0.00,2014-09-07 07:37:38,0.00,2014-09-07 07:37:38,0.00,2014-09-07 07:37:38,0.00,2014-09-07 07:37:38,0.43
2014-09-07 07:37:39,2.77,2014-09-07 07:37:39,0.00,2014-09-07 07:37:39,0.00,2014-09-07 07:37:39,0.00,2014-09-07 07:37:39,0.00,2014-09-07 07:37:39,0.44
