2014-12-31 00:12:12,2.85,2014-12-31 00:12:12,0.03,2014-12-31 00:12:12,0.00,2014-12-31 00:12:12,0.00,2014-12-31 00:12:12,0.09,2014-12-31 00:12:12,0.20
2014-12-31 00:12:13,2.85,2014-12-31 00:12:13,0.06,2014-12-31 00:12:13,0.00,2014-12-31 00:12:13,0.00,2014-12-31 00:12:13,0.17,2014-12-31 00:12:13,0.20
2014-12-31 00:12:14,2.86,2014-12-31 00:12:14,0.09,2014-12-31 00:12:14,0.00,2014-12-31 00:12:14,0.00,2014-12-31 00:12:14,0.24,2014-12-31 00:12:14,0.20
2014-12-31 00:12:15,2.85,2014-12-31 00:12:15,0.08,2014-12-31 00:12:15,0.00,2014-12-31 00:12:15,0.00,2014-12-31 00:12:15,0.21,2014-12-31 00:12:15,0.20
2014-12-31 00:12:16,2.85,2014-12-31 00:12:16,0.07,2014-12-31 00:12:16,0.00,2014-12-31 00:12:16,0.00,2014-12-31 00:12:16,0.20,2014-12-31 00:12:16,0.21
2014-12-31 00:12:17,2.86,2014-12-31 00:12:17,0.07,2014-12-31 00:12:17,0.00,2014-12-31 00:12:17,0.00,2014-12-31 00:12:17,0.18,2014-12-31 00:12:17,0.20
2014-12-31 00:12:18,2.86,2014-12-31 00:12:18,0.07,2014-12-31 00:12:18,0.00,2014-12-31 00:12:18,0.00,2014-12-31 00:12:18,0.19,2014-12-31 00:12:18,0.20
2014-12-31 00:12:19,2.86,2014-12-31 00:12:19,0.06,2014-12-31 00:12:19,0.00,2014-12-31 00:12:19,0.00,2014-12-31 00:12:19,0.17,2014-12-31 00:12:19,0.20
2014-12-31 00:12:20,2.86,2014-12-31 00:12:20,0.08,2014-12-31 00:12:20,0.00,2014-12-31 00:12:20,0.00,2014-12-31 00:12:20,0.21,2014-12-31 00:12:20,0.21
2014-12-31 00:12:21,2.86,2014-12-31 00:12:21,0.07,2014-12-31 00:12:21,0.00,2014-12-31 00:12:21,0.00,2014-12-31 00:12:21,0.21,2014-12-31 00:12:21,0.21
2014-12-31 00:12:22,2.85,2014-12-31 00:12:22,0.08,2014-12-31 00:12:22,0.00,2014-12-31 00:12:22,0.00,2014-12-31 00:12:22,0.21,2014-12-31 00:12:22,0.21
2014-12-31 00:12:23,2.86,2014-12-31 00:12:23,0.08,2014-12-31 00:12:23,0.00,2014-12-31 00:12:23,0.00,2014-12-31 00:12:23,0.22,2014-12-31 00:12:23,0.21
2014-12-31 00:12:24,2.86,2014-12-31 00:12:24,0.08,2014-12-31 00:12:24,0.00,2014-12-31 00:12:24,0.00,2014-12-31 00:12:24,0.22,2014-12-31 00:12:24,0.21
2014-12-31 00:12:25,2.86,2014-12-31 00:12:25,0.08,2014-12-31 00:12:25,0.00,2014-12-31 00:12:25,0.00,2014-12-31 00:12:25,0.22,2014-12-31 00:12:25,0.21
2014-12-31 00:12:26,2.86,2014-12-31 00:12:26,0.08,2014-12-31 00:12:26,0.00,2014-12-31 00:12:26,0.00,2014-12-31 00:12:26,0.22,2014-12-31 00:12:26,0.21
2014-12-31 00:12:27,2.86,2014-12-31 00:12:27,0.08,2014-12-31 00:12:27,0.00,2014-12-31 00:12:27,0.00,2014-12-31 00:12:27,0.22,2014-12-31 00:12:27,0.21
